callset_order,sample_id,conc (ng/ul),sequencing_date,sampleset_id,fastq_1_path,fastq_2_path,bam_path,vcf_path,legacy_id,country,location,admin1_name,latitude,longitude,sequencing_qc_pass,data_qc_pass,analysis_pop,pop_code,SuperPopulation,collection_method,collection_date,reference,note
294,E27,9.29,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E27_EKDN240035485-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E27_EKDN240035485-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E27_EKDN240035485-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E27_EKDN240035485-1A_22C3WHLT4_L6.g.vcf.gz,E27,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,KSA & Iran,blackhole,05/11/2023,,
295,E29,39.64,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E29_EKDN240035468-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E29_EKDN240035468-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E29_EKDN240035468-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E29_EKDN240035468-1A_22C3WHLT4_L6.g.vcf.gz,E29,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,KSA & Iran,blackhole,05/11/2023,,
296,E31,17.16,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E31_EKDN240035475-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E31_EKDN240035475-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E31_EKDN240035475-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E31_EKDN240035475-1A_22C3WHLT4_L6.g.vcf.gz,E31,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,KSA & Iran,blackhole,05/11/2023,,
297,E33,8.95,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E33_EKDN240035486-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E33_EKDN240035486-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E33_EKDN240035486-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E33_EKDN240035486-1A_22C3WHLT4_L6.g.vcf.gz,E33,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,KSA & Iran,blackhole,05/11/2023,,
298,E34,12.06,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E34_EKDN240035481-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E34_EKDN240035481-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E34_EKDN240035481-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E34_EKDN240035481-1A_22C3WHLT4_L6.g.vcf.gz,E34,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,KSA & Iran,blackhole,05/11/2023,,
299,E35,30.05,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E35_EKDN240035471-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E35_EKDN240035471-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E35_EKDN240035471-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E35_EKDN240035471-1A_22C3WHLT4_L6.g.vcf.gz,E35,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,KSA & Iran,larvae,05/11/2023,,
300,E37,8.42,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E37_EKDN240035491-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E37_EKDN240035491-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E37_EKDN240035491-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E37_EKDN240035491-1A_22C3WHLT4_L6.g.vcf.gz,E37,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,KSA & Iran,blackhole,06/12/2023,,
301,E39,11.88,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E39_EKDN240035482-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E39_EKDN240035482-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E39_EKDN240035482-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E39_EKDN240035482-1A_22C3WHLT4_L6.g.vcf.gz,E39,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,KSA & Iran,blackhole,06/12/2023,,
302,E41,25.51,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E41_EKDN240035472-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E41_EKDN240035472-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E41_EKDN240035472-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E41_EKDN240035472-1A_22C3WHLT4_L6.g.vcf.gz,E41,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,KSA & Iran,blackhole,06/12/2023,,
303,E42,20.68,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E42_EKDN240035473-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E42_EKDN240035473-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E42_EKDN240035473-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E42_EKDN240035473-1A_22C3WHLT4_L6.g.vcf.gz,E42,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,KSA & Iran,blackhole,06/12/2023,,
304,E43,11.03,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E43_EKDN240035484-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E43_EKDN240035484-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E43_EKDN240035484-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E43_EKDN240035484-1A_22C3WHLT4_L6.g.vcf.gz,E43,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,KSA & Iran,blackhole,06/12/2023,,
305,E45,12.86,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E45_EKDN240035480-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E45_EKDN240035480-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E45_EKDN240035480-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E45_EKDN240035480-1A_22C3WHLT4_L6.g.vcf.gz,E45,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,KSA & Iran,blackhole,06/12/2023,,
306,E46,8.63,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E46_EKDN240035489-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E46_EKDN240035489-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E46_EKDN240035489-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E46_EKDN240035489-1A_22C3WHLT4_L6.g.vcf.gz,E46,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,KSA & Iran,blackhole,11/12/2023,,
307,E47,8.64,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E47_EKDN240035488-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E47_EKDN240035488-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E47_EKDN240035488-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E47_EKDN240035488-1A_22C3WHLT4_L6.g.vcf.gz,E47,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,KSA & Iran,blackhole,11/12/2023,,
308,E5,8.58,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E5_EKDN240035490-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E5_EKDN240035490-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E5_EKDN240035490-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E5_EKDN240035490-1A_22C3WHLT4_L6.g.vcf.gz,E5,SaudiArabia,AlHofuf,Eastern,25.384805,49.710295,1,1,Southeastern Ethiopia,SAE,KSA & Iran,larvae,22/10/2023,,
309,E8,15.49,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E8_EKDN240035478-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E8_EKDN240035478-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E8_EKDN240035478-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E8_EKDN240035478-1A_22C3WHLT4_L6.g.vcf.gz,E8,SaudiArabia,AlHofuf,Eastern,25.384805,49.710295,1,1,Southeastern Ethiopia,SAE,KSA & Iran,larvae,22/10/2023,,
310,E9,17,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E9_EKDN240035476-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E9_EKDN240035476-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E9_EKDN240035476-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E9_EKDN240035476-1A_22C3WHLT4_L6.g.vcf.gz,E9,SaudiArabia,AlHofuf,Eastern,25.384805,49.710295,1,1,Southeastern Ethiopia,SAE,KSA & Iran,larvae,23/10/2023,,
311,I2_42_1,8.516784602,20/12/2024,irn.20241228,,,,,I2_42_1,Iran,Chabahar,Sistan and Baluchestan,25.29178627,60.65077766,,,Iran,IRN,KSA & Iran,,,,
312,I2_42_2,13.20164023,20/12/2024,irn.20241228,,,,,I2_42_2,Iran,Chabahar,Sistan and Baluchestan,25.29178627,60.65077766,,,Iran,IRN,KSA & Iran,,,,
313,I2_42_3,16.72603021,20/12/2024,irn.20241228,,,,,I2_42_3,Iran,Chabahar,Sistan and Baluchestan,25.29178627,60.65077766,,,Iran,IRN,KSA & Iran,,,,
314,I2_42_5,20.32531131,20/12/2024,irn.20241228,,,,,I2_42_5,Iran,Chabahar,Sistan and Baluchestan,25.29178627,60.65077766,,,Iran,IRN,KSA & Iran,,,,
315,I2_43_1,12.91663791,20/12/2024,irn.20241228,,,,,I2_43_1,Iran,Chabahar,Sistan and Baluchestan,25.29178627,60.65077766,,,Iran,IRN,KSA & Iran,,,,
316,I2_43_2,13.9519383,20/12/2024,irn.20241228,,,,,I2_43_2,Iran,Chabahar,Sistan and Baluchestan,25.29178627,60.65077766,,,Iran,IRN,KSA & Iran,,,,
