sample_id,conc (ng/ul),callset_order,sequencing_date,sampleset_id,fastq_1_path,fastq_2_path,bam_path,vcf_path,legacy_id,country,location,admin1_name,latitude,longitude,sequencing_qc_pass,data_qc_pass,analysis_pop,pop_code,SuperPopulation,collection_method,collection_date,reference,note
E37,8.42,299,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E37_EKDN240035491-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E37_EKDN240035491-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E37_EKDN240035491-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E37_EKDN240035491-1A_22C3WHLT4_L6.g.vcf.gz,E37,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,Saudi Arabia,blackhole,06/12/2023,,
E39,11.88,300,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E39_EKDN240035482-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E39_EKDN240035482-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E39_EKDN240035482-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E39_EKDN240035482-1A_22C3WHLT4_L6.g.vcf.gz,E39,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,Saudi Arabia,blackhole,06/12/2023,,
E41,25.51,301,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E41_EKDN240035472-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E41_EKDN240035472-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E41_EKDN240035472-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E41_EKDN240035472-1A_22C3WHLT4_L6.g.vcf.gz,E41,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,Saudi Arabia,blackhole,06/12/2023,,
E42,20.68,302,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E42_EKDN240035473-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E42_EKDN240035473-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E42_EKDN240035473-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E42_EKDN240035473-1A_22C3WHLT4_L6.g.vcf.gz,E42,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,Saudi Arabia,blackhole,06/12/2023,,
E43,11.03,303,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E43_EKDN240035484-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E43_EKDN240035484-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E43_EKDN240035484-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E43_EKDN240035484-1A_22C3WHLT4_L6.g.vcf.gz,E43,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,Saudi Arabia,blackhole,06/12/2023,,
E45,12.86,304,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E45_EKDN240035480-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E45_EKDN240035480-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E45_EKDN240035480-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E45_EKDN240035480-1A_22C3WHLT4_L6.g.vcf.gz,E45,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,Saudi Arabia,blackhole,06/12/2023,,
E46,8.63,305,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E46_EKDN240035489-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E46_EKDN240035489-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E46_EKDN240035489-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E46_EKDN240035489-1A_22C3WHLT4_L6.g.vcf.gz,E46,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,Saudi Arabia,blackhole,11/12/2023,,
E47,8.64,306,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E47_EKDN240035488-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E47_EKDN240035488-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E47_EKDN240035488-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E47_EKDN240035488-1A_22C3WHLT4_L6.g.vcf.gz,E47,SaudiArabia,AlHofuf,Eastern,25.3655,49.636685,1,1,Southeastern Ethiopia,SAE,Saudi Arabia,blackhole,11/12/2023,,
E5,8.58,307,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E5_EKDN240035490-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E5_EKDN240035490-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E5_EKDN240035490-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E5_EKDN240035490-1A_22C3WHLT4_L6.g.vcf.gz,E5,SaudiArabia,AlHofuf,Eastern,25.384805,49.710295,1,1,Southeastern Ethiopia,SAE,Saudi Arabia,larvae,22/10/2023,,
E8,15.49,308,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E8_EKDN240035478-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E8_EKDN240035478-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E8_EKDN240035478-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E8_EKDN240035478-1A_22C3WHLT4_L6.g.vcf.gz,E8,SaudiArabia,AlHofuf,Eastern,25.384805,49.710295,1,1,Southeastern Ethiopia,SAE,Saudi Arabia,larvae,22/10/2023,,
E9,17,309,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E9_EKDN240035476-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E9_EKDN240035476-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E9_EKDN240035476-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/E9_EKDN240035476-1A_22C3WHLT4_L6.g.vcf.gz,E9,SaudiArabia,AlHofuf,Eastern,25.384805,49.710295,1,1,Southeastern Ethiopia,SAE,Saudi Arabia,larvae,23/10/2023,,
Jiga_I_01,8.13,310,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Jiga_I_01_EKDN240018816-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Jiga_I_01_EKDN240018816-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Jiga_I_01_EKDN240018816-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Jiga_I_01_EKDN240018816-1A_223WLMLT4_L6.g.vcf.gz,Dubt_I_30_EKDN240018892-1A_22772HLT4_L5,Ethiopia,Jiga,Amhara,10.4019152,37.2224323,1,1,Southeastern Ethiopia,ETW,Horn of Africa & Yemen,larval,,,
Jiga_I_02,7.78,311,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Jiga_I_02_EKDN240018817-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Jiga_I_02_EKDN240018817-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Jiga_I_02_EKDN240018817-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Jiga_I_02_EKDN240018817-1A_223WLMLT4_L6.g.vcf.gz,Jiga_I_01_EKDN240018816-1A_223WLMLT4_L6,Ethiopia,Jiga,Amhara,10.4019152,37.2224323,1,1,Southeastern Ethiopia,ETW,Horn of Africa & Yemen,larval,,,
Jiga_I_03,10.24,312,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Jiga_I_03_EKDN240018818-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Jiga_I_03_EKDN240018818-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Jiga_I_03_EKDN240018818-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Jiga_I_03_EKDN240018818-1A_223WLMLT4_L6.g.vcf.gz,Jiga_I_02_EKDN240018817-1A_223WLMLT4_L6,Ethiopia,Jiga,Amhara,10.4019152,37.2224323,1,1,Southeastern Ethiopia,ETW,Horn of Africa & Yemen,larval,,,
Jiga_I_04,7.72,313,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Jiga_I_04_EKDN240018819-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Jiga_I_04_EKDN240018819-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Jiga_I_04_EKDN240018819-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Jiga_I_04_EKDN240018819-1A_223WLMLT4_L6.g.vcf.gz,Jiga_I_03_EKDN240018818-1A_223WLMLT4_L6,Ethiopia,Jiga,Amhara,10.4019152,37.2224323,1,1,Southeastern Ethiopia,ETW,Horn of Africa & Yemen,larval,,,
Jiga_I_05,6.61,314,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Jiga_I_05_EKDN240018820-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Jiga_I_05_EKDN240018820-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Jiga_I_05_EKDN240018820-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Jiga_I_05_EKDN240018820-1A_223WLMLT4_L6.g.vcf.gz,Jiga_I_04_EKDN240018819-1A_223WLMLT4_L6,Ethiopia,Jiga,Amhara,10.4019152,37.2224323,1,1,Southeastern Ethiopia,ETW,Horn of Africa & Yemen,larval,,,
Jiga_I_07,9.61,315,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Jiga_I_07.merged.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Jiga_I_07.merged.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Jiga_I_07.merged.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Jiga_I_07.merged.g.vcf.gz,Jiga_I_06_EKDN240018821-1A_223WLMLT4_L6,Ethiopia,Jiga,Amhara,10.4019152,37.2224323,1,1,Southeastern Ethiopia,ETW,Horn of Africa & Yemen,larval,,,
Kebr_I_01,10.06,316,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_01_EKDN240018786-1A_223WLMLT4_L5_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_01_EKDN240018786-1A_223WLMLT4_L5_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_01_EKDN240018786-1A_223WLMLT4_L5.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_01_EKDN240018786-1A_223WLMLT4_L5.g.vcf.gz,Jiga_I_07_EKDN240018822-1A_223WLHLT4_L2,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1,1,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larval,,,
Kebr_I_02,17.01,317,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_02_EKDN240018787-1A_223WLMLT4_L5_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_02_EKDN240018787-1A_223WLMLT4_L5_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_02_EKDN240018787-1A_223WLMLT4_L5.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_02_EKDN240018787-1A_223WLMLT4_L5.g.vcf.gz,Kebr_I_01_EKDN240018786-1A_223WLMLT4_L5,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1,1,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larval,,,
Kebr_I_03,7.03,318,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Kebr_I_03.merged.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Kebr_I_03.merged.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Kebr_I_03.merged.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Kebr_I_03.merged.g.vcf.gz,Kebr_I_02_EKDN240018787-1A_223WLMLT4_L5,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1,1,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larval,,,
Kebr_I_04,15.14,319,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Kebr_I_04.merged.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Kebr_I_04.merged.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Kebr_I_04.merged.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Kebr_I_04.merged.g.vcf.gz,Kebr_I_03_EKDN240018788-1A_223WLMLT4_L5,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1,1,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larval,,,
Kebr_I_06,9.2,320,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_06_EKDN240018791-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_06_EKDN240018791-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_06_EKDN240018791-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_06_EKDN240018791-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_05_EKDN240018790-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1,1,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larval,,,
Kebr_I_07,6.8,321,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_07_EKDN240018792-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_07_EKDN240018792-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_07_EKDN240018792-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_07_EKDN240018792-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_06_EKDN240018791-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1,1,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larval,,,
Kebr_I_08,11.95,322,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_08_EKDN240018793-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_08_EKDN240018793-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_08_EKDN240018793-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_08_EKDN240018793-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_07_EKDN240018792-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1,1,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larval,,,
Kebr_I_09,10.35,323,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_09_EKDN240018794-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_09_EKDN240018794-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_09_EKDN240018794-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_09_EKDN240018794-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_08_EKDN240018793-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1,1,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larval,,,
Kebr_I_10,5.52,324,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_10_EKDN240018795-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_10_EKDN240018795-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_10_EKDN240018795-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_10_EKDN240018795-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_09_EKDN240018794-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1,1,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larval,,,
Kebr_I_11,10.76,325,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_11_EKDN240018796-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_11_EKDN240018796-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_11_EKDN240018796-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_11_EKDN240018796-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_10_EKDN240018795-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1,1,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larval,,,
Kebr_I_12,11.95,326,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_12_EKDN240018797-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_12_EKDN240018797-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_12_EKDN240018797-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_12_EKDN240018797-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_11_EKDN240018796-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1,1,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larval,,,
Kebr_I_13,9.12,327,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_13_EKDN240018798-1A_22772HLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_13_EKDN240018798-1A_22772HLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_13_EKDN240018798-1A_22772HLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_13_EKDN240018798-1A_22772HLT4_L8.g.vcf.gz,Kebr_I_12_EKDN240018797-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1,1,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larval,,,
Kebr_I_14,8.81,328,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_14_EKDN240018799-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_14_EKDN240018799-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_14_EKDN240018799-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_14_EKDN240018799-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_13_EKDN240018798-1A_22772HLT4_L8,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1,1,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larval,,,
